17/05/2019;84;11.31
18/05/2019;93;14.54
19/05/2019;27;13.52
19/05/2019;32;12.9
19/05/2019;53;13.18
20/05/2019;24;13.96
21/05/2019;11;14.87
21/05/2019;24;14.87
21/05/2019;84;15.15
22/05/2019;44;13.09
22/05/2019;28;13.05
22/05/2019;52;16.27
22/05/2019;75;16.26
22/05/2019;27;14.01
22/05/2019;53;14.49
23/05/2019;52;17.58
23/05/2019;94;17.2
23/05/2019;76;17.81
24/05/2019;44;15.73
24/05/2019;28;13.82
24/05/2019;24;16.64
25/05/2019;76;17.34
25/05/2019;75;16.01
25/05/2019;24;16.44
25/05/2019;44;15.77
26/05/2019;32;13.67
26/05/2019;94;16.95
27/05/2019;53;14.74
27/05/2019;28;15.2
28/05/2019;11;13.69
28/05/2019;93;18.06
28/05/2019;32;13.24
28/05/2019;24;13.23
29/05/2019;27;13.3
29/05/2019;24;12.49
29/05/2019;75;13.93
29/05/2019;94;17.15
31/05/2019;84;16.79
31/05/2019;93;18.73
01/06/2019;27;19.96
02/06/2019;44;21.56
02/06/2019;11;24.14
02/06/2019;93;20.15
02/06/2019;75;22.68
02/06/2019;53;17.77
02/06/2019;27;21.51
02/06/2019;94;19.65
04/06/2019;27;22.04
04/06/2019;94;19.42
04/06/2019;24;20.88
04/06/2019;93;20.4
05/06/2019;11;13.4
05/06/2019;32;14.29
06/06/2019;11;15.08
06/06/2019;76;16.41
06/06/2019;75;15.28
07/06/2019;52;13.98
07/06/2019;11;15.0
08/06/2019;32;14.23
08/06/2019;75;14.8
09/06/2019;76;19.0
10/06/2019;52;13.78
11/06/2019;94;21.38
11/06/2019;32;12.93
11/06/2019;24;11.32
11/06/2019;75;13.54
12/06/2019;53;12.94
12/06/2019;76;14.32
12/06/2019;11;13.23
12/06/2019;94;22.02
13/06/2019;27;16.27
14/06/2019;94;24.55
14/06/2019;32;15.76
14/06/2019;75;16.23
15/06/2019;11;17.79
15/06/2019;52;14.95
15/06/2019;53;14.49
15/06/2019;32;16.7
16/06/2019;24;16.42
16/06/2019;27;17.21
17/06/2019;44;18.23
17/06/2019;27;18.96
17/06/2019;24;18.67
17/06/2019;32;17.26
